folder_name,input_folder,output_folder
1132A_858266.0729,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1132A_858266.0729,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1132A_858266.0729
1133A_804680.5296,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1133A_804680.5296,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1133A_804680.5296
1134A_597622.9635,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1134A_597622.9635,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1134A_597622.9635
1135A_356107.0462,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1135A_356107.0462,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1135A_356107.0462
1136A_855180.8452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1136A_855180.8452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1136A_855180.8452
1137A_776882.678,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1137A_776882.678,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1137A_776882.678
1138A_312939.6197,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1138A_312939.6197,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1138A_312939.6197
1139A_831011.1693,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1139A_831011.1693,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1139A_831011.1693
113A_202915.8991,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/113A_202915.8991,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/113A_202915.8991
1140A_366642.3796,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1140A_366642.3796,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1140A_366642.3796
1141A_808844.1965,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1141A_808844.1965,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1141A_808844.1965
1142A_440702.946,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1142A_440702.946,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1142A_440702.946
1143A_323959.1001,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1143A_323959.1001,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1143A_323959.1001
1144A_940125.3027,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1144A_940125.3027,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1144A_940125.3027
1145A_403565.9181,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1145A_403565.9181,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1145A_403565.9181
1146A_289747.5815,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1146A_289747.5815,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1146A_289747.5815
1147A_138363.6698,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1147A_138363.6698,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1147A_138363.6698
1148A_254421.0246,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1148A_254421.0246,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1148A_254421.0246
1149A_431372.6965,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1149A_431372.6965,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1149A_431372.6965
114A_698017.8863,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/114A_698017.8863,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/114A_698017.8863
1150A_638519.1256,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1150A_638519.1256,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1150A_638519.1256
1151A_752826.6605,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1151A_752826.6605,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1151A_752826.6605
1152A_208844.2947,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1152A_208844.2947,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1152A_208844.2947
1153A_905496.3854,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1153A_905496.3854,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1153A_905496.3854
1154A_158261.6394,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1154A_158261.6394,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1154A_158261.6394
1155A_501829.0452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1155A_501829.0452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1155A_501829.0452
1156A_594583.6597,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1156A_594583.6597,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1156A_594583.6597
1157A_145417.1688,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1157A_145417.1688,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1157A_145417.1688
1158A_322770.4657,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1158A_322770.4657,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1158A_322770.4657
1159A_163229.4879,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1159A_163229.4879,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1159A_163229.4879
115A_506720.6143,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/115A_506720.6143,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/115A_506720.6143
1160A_986233.0101,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1160A_986233.0101,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1160A_986233.0101
1161A_8795.9936,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1161A_8795.9936,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1161A_8795.9936
1162A_861714.8978,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1162A_861714.8978,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1162A_861714.8978
1163A_330116.9684,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1163A_330116.9684,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1163A_330116.9684
1164A_352432.6713,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1164A_352432.6713,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1164A_352432.6713
1165A_843330.3765,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1165A_843330.3765,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1165A_843330.3765
1166A_260403.4401,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1166A_260403.4401,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1166A_260403.4401
1167A_802199.5959,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1167A_802199.5959,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1167A_802199.5959
1168A_806215.551,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1168A_806215.551,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1168A_806215.551
1169A_826950.7364,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1169A_826950.7364,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1169A_826950.7364
116A_864540.1349,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/116A_864540.1349,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/116A_864540.1349
1170A_779968.6644,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1170A_779968.6644,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1170A_779968.6644
1171A_636450.2206,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1171A_636450.2206,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1171A_636450.2206
1172A_211927.9429,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1172A_211927.9429,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1172A_211927.9429
1173A_127.3226,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1173A_127.3226,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1173A_127.3226
1174A_492544.5354,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1174A_492544.5354,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1174A_492544.5354
1175A_777939.6632,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1175A_777939.6632,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1175A_777939.6632
1176A_980887.5707,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1176A_980887.5707,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1176A_980887.5707
1177A_696684.3542,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1177A_696684.3542,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1177A_696684.3542
1178A_374437.2507,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1178A_374437.2507,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1178A_374437.2507
1179A_373174.156,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1179A_373174.156,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1179A_373174.156
117A_474482.426,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/117A_474482.426,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/117A_474482.426
1180A_708757.3633,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1180A_708757.3633,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1180A_708757.3633
1181A_53721.8893,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1181A_53721.8893,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1181A_53721.8893
1182A_671601.658,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1182A_671601.658,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1182A_671601.658
1183A_325374.3331,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1183A_325374.3331,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1183A_325374.3331
1184A_155900.4657,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1184A_155900.4657,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1184A_155900.4657
1185A_741607.848,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1185A_741607.848,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1185A_741607.848
1186A_332703.9452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1186A_332703.9452,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1186A_332703.9452
1187A_29727.37,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1187A_29727.37,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1187A_29727.37
1188A_211781.5455,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1188A_211781.5455,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1188A_211781.5455
1189A_374149.5315,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1189A_374149.5315,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1189A_374149.5315
118A_377375.5033,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/118A_377375.5033,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/118A_377375.5033
1190A_114052.8256,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1190A_114052.8256,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1190A_114052.8256
1191A_671156.5678,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1191A_671156.5678,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1191A_671156.5678
1192A_476088.5626,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1192A_476088.5626,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1192A_476088.5626
1193A_692516.9035,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1193A_692516.9035,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1193A_692516.9035
1194A_129241.9547,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1194A_129241.9547,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1194A_129241.9547
1195A_187977.6356,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1195A_187977.6356,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1195A_187977.6356
1196A_156900.3115,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1196A_156900.3115,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1196A_156900.3115
1197A_874213.0983,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1197A_874213.0983,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1197A_874213.0983
1198A_225446.2651,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1198A_225446.2651,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1198A_225446.2651
1199A_464418.51,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1199A_464418.51,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1199A_464418.51
119A_868490.5487,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/119A_868490.5487,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/119A_868490.5487
11A_897618.5965,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/11A_897618.5965,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/11A_897618.5965
1200A_950096.8061,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1200A_950096.8061,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1200A_950096.8061
1201A_428248.4451,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1201A_428248.4451,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1201A_428248.4451
1202A_401802.1353,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1202A_401802.1353,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1202A_401802.1353
1203A_552215.4861,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1203A_552215.4861,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1203A_552215.4861
1204A_478855.7275,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1204A_478855.7275,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1204A_478855.7275
1205A_840917.0423,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1205A_840917.0423,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1205A_840917.0423
1206A_135909.7826,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1206A_135909.7826,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1206A_135909.7826
1207A_338985.3301,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1207A_338985.3301,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1207A_338985.3301
1208A_831274.1846,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1208A_831274.1846,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1208A_831274.1846
1209A_589916.694,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1209A_589916.694,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1209A_589916.694
120A_789755.9698,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/120A_789755.9698,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/120A_789755.9698
1210A_466060.1973,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1210A_466060.1973,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1210A_466060.1973
1211A_916088.5482,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1211A_916088.5482,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1211A_916088.5482
1212A_216085.9617,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1212A_216085.9617,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1212A_216085.9617
1213A_284054.567,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1213A_284054.567,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1213A_284054.567
1214A_987572.805,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1214A_987572.805,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1214A_987572.805
1215A_932555.838,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1215A_932555.838,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1215A_932555.838
1216A_257568.4192,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1216A_257568.4192,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1216A_257568.4192
1217A_744594.9981,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1217A_744594.9981,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1217A_744594.9981
1218A_734122.588,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1218A_734122.588,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1218A_734122.588
1219A_309066.6963,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1219A_309066.6963,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1219A_309066.6963
121A_831664.1007,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/121A_831664.1007,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/121A_831664.1007
1220A_943390.3614,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1220A_943390.3614,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1220A_943390.3614
1221A_285050.3981,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1221A_285050.3981,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1221A_285050.3981
1222A_636962.6558,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1222A_636962.6558,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1222A_636962.6558
1223A_141123.7547,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1223A_141123.7547,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1223A_141123.7547
1224A_152460.0213,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1224A_152460.0213,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1224A_152460.0213
1225A_544763.7592,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1225A_544763.7592,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1225A_544763.7592
1226A_673116.2162,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1226A_673116.2162,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1226A_673116.2162
1227A_894895.2096,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1227A_894895.2096,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1227A_894895.2096
1228A_163790.3928,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1228A_163790.3928,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1228A_163790.3928
1229A_385129.3031,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1229A_385129.3031,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1229A_385129.3031
122A_458881.5987,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/122A_458881.5987,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/122A_458881.5987
1230A_820569.5261,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1230A_820569.5261,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1230A_820569.5261
1231A_335759.1317,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1231A_335759.1317,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1231A_335759.1317
1232A_162594.032,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1232A_162594.032,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1232A_162594.032
1233A_649941.4704,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1233A_649941.4704,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1233A_649941.4704
1234A_758427.2079,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1234A_758427.2079,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1234A_758427.2079
1235A_640589.9051,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1235A_640589.9051,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1235A_640589.9051
1236A_412792.0868,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1236A_412792.0868,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1236A_412792.0868
1237A_529542.02,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1237A_529542.02,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1237A_529542.02
1238A_427306.9316,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1238A_427306.9316,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1238A_427306.9316
1239A_474186.9739,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1239A_474186.9739,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1239A_474186.9739
123A_597384.4017,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/123A_597384.4017,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/123A_597384.4017
1240A_212913.7661,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1240A_212913.7661,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1240A_212913.7661
1241A_259711.8832,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1241A_259711.8832,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1241A_259711.8832
1242A_960913.6387,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1242A_960913.6387,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1242A_960913.6387
1243A_269505.8775,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1243A_269505.8775,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1243A_269505.8775
1244A_257055.945,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1244A_257055.945,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1244A_257055.945
1245A_467817.3713,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1245A_467817.3713,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1245A_467817.3713
1246A_290390.6977,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1246A_290390.6977,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1246A_290390.6977
1247A_621632.8393,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1247A_621632.8393,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1247A_621632.8393
